ASSET_ID,NAME,SECONDARY_ADDRESS,STREET,TOWN,POSTCODE,NLPG,EASTING,NORTHING,GEO_X,GEO_Y,BUILDING GIA,SITE AREA,SITE TENURE,SITETYPE,SITE FUNCTION
63901,UMBERLEIGH COMMUNITY PRIMARY SCHOOL, , ,UMBERLEIGH,EX37 9AD,10012094990,261133,123900,-3.979170458,50.99717391,358.1,5603,Academy Lease(Out),Land and Buildings,Primary school
64001,WEST DOWN SCHOOL, , ,ILFRACOMBE,EX34 8NF,10012092280,251363,142069,-4.125788807,51.15801747,586.1,5035,Mixed Tenure Asset,Land and Buildings,Primary school
64301,WOOLACOMBE SCHOOL-MAIN SCHOOL SITE, ,BEACH ROAD,WOOLACOMBE,EX34 7BT,1.00041E+11,246159,143690,-4.200851427,51.17120867,817.1,4808,Freehold Asset,Land and Buildings,Primary school
64302,WOOLACOMBE SCHOOL-ADJ WOOLACOMBE COURT SITE, ,BEACH ROAD,WOOLACOMBE,EX34 7BT,0,246085,143713,-4.201919082,51.17139544,333,4238,Freehold Asset,Land and Buildings,Primary school
64303,WOOLACOMBE SCHOOL-MEADOW PLAYING FIELD, ,BEACH ROAD,WOOLACOMBE,EX34 7BT,0,246250,143575,-4.199501423,51.17019971,0,8292,Other - Memo of Arrangement / User Agreement,Land,Primary school
64304,WOOLACOMBE SCHOOL-VILLAGE HALL & CAR PARK, ,BEACH ROAD,WOOLACOMBE,EX34 7BT,1.00041E+11,246173,143744,-4.20067441,51.1716977,252,1386,Licenced(In),Land and Buildings,Primary school
64601,KINGSACRE PRIMARY SCHOOL, ,KINGSACRE,BRAUNTON,EX33 1BN,1.00041E+11,248181,136808,-4.16904559,51.10990331,1137,12984,Freehold Asset,Land and Buildings,Primary school
64701,ABBOTSKERSWELL PRIMARY SCHOOL, , ,NEWTON ABBOT,TQ12 5NS,10032954778,285644,68914,-3.612916257,50.50824172,653,3169,Freehold Asset,Land and Buildings,Primary school
64801,ASHBURTON PRIMARY SCHOOL, ,WHISTLEY HILL,ASHBURTON,TQ13 7DW,1.00041E+11,275872,69842,-3.75098674,50.51459371,1309,7836,Academy Lease(Out),Land and Buildings,Primary school
64901,BISHOPSTEIGNTON SCHOOL, ,COCKHAVEN CLOSE,TEIGNMOUTH,TQ14 9RJ,1.00041E+11,290579,73529,-3.544693318,50.5506773,1194.9,10387,Freehold Asset,Land and Buildings,Primary school
65001,BLACKAWTON PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,TOTNES,TQ9  7BE,10008909898,280436,50982,-3.680621224,50.34598748,893.3,2083,Academy Lease(Out),Land and Buildings,Primary school
65002,BLACKAWTON PRIMARY SCHOOL-SCHOOL LANE PLAYING FIELD, , ,TOTNES,TQ9  7BE,0,280375,50989,-3.681480485,50.34603802,0,4139,Academy Lease(Out),Land,Primary school
65101,BOVEY TRACEY PRIMARY SCHOOL-MAIN SCHOOL SITE, ,ABBEY ROAD,BOVEY TRACEY,TQ13 9HZ,1.00041E+11,281451,78562,-3.675100943,50.59414434,1412.7,3630,Freehold Asset,Land and Buildings,Primary school
65102,BOVEY TRACEY PRIMARY SCHOOL-PLAYING FIELD, ,ABBEY ROAD,BOVEY TRACEY,TQ13 9HZ,10032975529,281346,78437,-3.676543994,50.59299924,64.2,7323,Freehold Asset,Land and Buildings,Primary school
65501,BROADHEMPSTON VILLAGE PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,TOTNES,TQ9  6BL,10032957428,280152,66261,-3.689491082,50.4832922,280,511,Freehold Asset,Land and Buildings,Primary school
65502,BROADHEMPSTON VILLAGE PRIMARY SCHOOL-PLAYGROUND, , ,TOTNES,TQ9  6BL,0,280134,66350,-3.689773249,50.48408865,0,634,Other - Memo of Arrangement / User Agreement,Land,Primary school
65503,BROADHEMPSTON VILLAGE PRIMARY SCHOOL-VILLAGE HALL, , ,TOTNES,TQ9  6BL,10032975780,280038,66273,-3.69110124,50.48337676,198,199,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
65504,BROADHEMPSTON VILLAGE PRIMARY SCHOOL - HEADLANDS PLAYING FIELD, , , , ,10032965528,280687,66666,-3.682081964,50.48704243,0,18993,Other - Memo of Arrangement / User Agreement,Land,Primary school
65601,BUCKFASTLEIGH PRIMARY SCHOOL-MAIN SCHOOL SITE, ,BOSSELL ROAD,BUCKFASTLEIGH,TQ11 0DD,1.00041E+11,273778,66081,-3.779239319,50.48033553,1744,5209,Academy Lease(Out),Land and Buildings,Primary school
65701,CHRISTOW COMMUNITY SCHOOL, ,DRY LANE,EXETER,EX6  7PE,1.00041E+11,283212,85114,-3.652292477,50.65340267,675.5,4302,Academy Lease(Out),Land and Buildings,Primary school
65801,COCKWOOD PRIMARY SCHOOL-MAIN SCHOOL SITE, ,COFTON HILL,EXETER,EX6  8RB,1.00041E+11,297628,80573,-3.447157804,50.61528748,297,608,Freehold Asset,Land and Buildings,Primary school
65802,COCKWOOD PRIMARY SCHOOL-VILLAGE HALL, ,COFTON HILL,EXETER,EX6  8RB,10032958195,297541,80685,-3.448418172,50.61627919,113,112,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
65803,COCKWOOD PRIMARY SCHOOL-PLAYING FIELD, ,COFTON HILL,EXETER,EX6  8RB,10032986748,297505,80726,-3.448938243,50.61664149,0,1655,Licenced(In),Land,Primary school
66101,WESTCLIFF SCHOOL-MAIN SCHOOL SITE, ,FIRST AVENUE,DAWLISH,EX7  9RA,1.00041E+11,295490,76475,-3.476217404,50.57806347,2140.9,9093,Academy Lease(Out),Land and Buildings,Primary school
66102,WESTCLIFF SCHOOL-FOOTBALL GROUND SITE, ,FIRST AVENUE,DAWLISH,EX7  9RA,0,295242,76335,-3.479679748,50.5767603,0,12305,Academy Lease(Out),Land,Primary school
66201,DENBURY PRIMARY SCHOOL, ,WEST STREET,NEWTON ABBOT,TQ12 6DP,1.00041E+11,282205,68921,-3.661401914,50.50762271,763.6,5130,Freehold Asset,Land and Buildings,Primary school
66301,DODDISCOMBSLEIGH COMMUNITY SCHOOL, , ,EXETER,EX6  7PR,10032956064,285413,86700,-3.621657701,50.66809836,433.4,2526,Freehold Asset,Land and Buildings,Primary school
66401,DUNSFORD COMMUNITY PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,EXETER,EX6  7DD,10032960868,281138,89227,-3.682943521,50.68995853,680.1,7279,Academy Lease(Out),Land and Buildings,Primary school
66501,EAST ALLINGTON PRIMARY SCHOOL, , ,TOTNES,TQ9  7RE,10008913470,276941,48277,-3.728841392,50.3209488,669,6219,Academy Lease(Out),Land and Buildings,Primary school
66601,EXMINSTER COMMUNITY PRIMARY, , ,EXETER,EX6  8AJ,10032954050,294391,87765,-3.494951514,50.67937178,1805.3,7886,Freehold Asset,Land and Buildings,Primary school
66701,HENNOCK COMMUNITY PRIMARY SCHOOL, , ,NEWTON ABBOT,TQ13 9QB,10032955488,283141,80809,-3.651939139,50.61468606,525.4,1466,Academy Lease(Out),Land and Buildings,Primary school
66801,IPPLEPEN PRIMARY SCHOOL-MAIN SCHOOL SITE, ,BILTOR ROAD,NEWTON ABBOT,TQ12 5QG,1.00041E+11,283538,66454,-3.641840106,50.48571023,1527,10020,Freehold Asset,Land and Buildings,Primary school
66802,IPPLEPEN PRIMARY SCHOOL-IPPLEPEN MILLENNIUM CENTRE, ,BILTOR ROAD,NEWTON ABBOT,TQ12 5QG,1.00041E+11,283404,66416,-3.643716509,50.48534194,152.6,655,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
66901,KENTON PRIMARY SCHOOL-MAIN SCHOOL SITE, ,MAMHEAD ROAD,EXETER,EX6  8LX,10032961805,295837,83236,-3.473215172,50.63891302,530,1016,Leashold Asset,Land and Buildings,Primary school
66903,KENTON PRIMARY SCHOOL-PLAYING FIELD (Formerly BIS 3011 Site for new school), ,MAMHEAD ROAD,EXETER,EX6  8LX,1.00041E+11,295840,83532,-3.473255975,50.64157485,0,11760,Freehold Asset,Land,Primary school
67001,KINGSBRIDGE COMMUNITY PRIMARY SCHOOL, ,BELLE CROSS ROAD,KINGSBRIDGE,TQ7  1NL,1.00041E+11,274058,44587,-3.768093374,50.28716633,2478.7,19633,Freehold Asset,Land and Buildings,Primary school
67301,LODDISWELL PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,KINGSBRIDGE,TQ7  4QU,1.00041E+11,272015,48388,-3.798048341,50.32089736,447.4,1135,Freehold Asset,Land and Buildings,Primary school
67302,LODDISWELL PRIMARY SCHOOL-PLAYING FIELD - NEW SCHOOL SITE, , ,KINGSBRIDGE,TQ7  4QU,10008909687,271842,48554,-3.80053392,50.32235208,0,7799,Freehold Asset,Land,Primary school
67401,MODBURY PRIMARY SCHOOL, ,BARRACKS ROAD,IVYBRIDGE,PL21 0RB,1.00041E+11,265720,51834,-3.887663952,50.35047405,1463.9,15048,Freehold Asset,Land and Buildings,Primary school
67501,FORMER THE YOUTH CENTRE AND COMMUNITY BUILDING AT MORETONHAMPSTEAD OLD SCHOOL, , ,MORETONHAMPSTEAD,TQ13 8LL,10032985813,275485,86075,-3.761882364,50.66044082,415,411,Leasehold Asset Leased(Out),Land and Buildings,Held for an agreed Community use
67601,DECOY PRIMARY SCHOOL, ,DEER PARK ROAD,NEWTON ABBOT,TQ12 1DH,1.00041E+11,286925,70026,-3.595193042,50.51848806,2087.8,11909,Freehold Asset,Land and Buildings,Primary school
67701,HIGHWEEK COMMUNITY PRIMARY & NURSERY SCHOOL, ,CORONATION ROAD,NEWTON ABBOT,TQ12 1TX,2.00003E+11,285474,71453,-3.616092487,50.53103521,2195.7,14019,Freehold Asset,Land and Buildings,Primary school
67801,HAYTOR VIEW COMMUNITY PRIMARY SCHOOL-MAIN SCHOOL SITE (QUEENSWAY), ,QUEENSWAY,NEWTON ABBOT,TQ12 4BD,1.00041E+11,287510,71070,-3.587258488,50.52798696,1619.9,17469,Freehold Asset,Land and Buildings,Primary school
67802,PROPOSED HAYTOR VIEW FREE SCHOOL, ,QUEENSWAY,NEWTON ABBOT,TQ12 4BD,1.00041E+11,287633,71211,-3.585566134,50.52927827,1174,9845,Freehold Asset,Proposed new property,Proposed new property
68601,SHALDON PRIMARY SCHOOL-MAIN SCHOOL SITE, ,BRIDGE ROAD,SHALDON,TQ14 0DD,1.00041E+11,293159,72345,-3.507945508,50.54050945,1003,5123,Academy Lease(Out),Land and Buildings,Primary school
68801,STARCROSS PRIMARY SCHOOL-MAIN SCHOOL SITE, ,NEW ROAD,EXETER,EX6  8QD,1.00041E+11,297496,81645,-3.449319414,50.62490262,1238.3,4929,Freehold Asset,Land and Buildings,Primary school
68802,STARCROSS PRIMARY SCHOOL-PARISH FIELD, ,NEW ROAD,EXETER,EX6  8QD,10032974115,297500,81572,-3.449242698,50.62424699,0,13496,Other - Memo of Arrangement / User Agreement,Land,Primary school
68901,STOKE FLEMING COMMUNITY PRIMARY SCHOOL, , ,DARTMOUTH,TQ6  0QA,10008910032,285857,48491,-3.603700469,50.32466749,1199.4,17422,Academy Lease(Out),Land and Buildings,Primary school
69001,STOKE GABRIEL PRIMARY SCHOOL-MAIN SCHOOL SITE, ,SCHOOL HILL,TOTNES,TQ9  6ST,10008909878,284795,57210,-3.621284258,50.40285036,620.3,1530,Academy Lease(Out),Land and Buildings,Primary school
69002,STOKE GABRIEL PRIMARY SCHOOL-SCHOOL HILL FIELD, ,SCHOOL HILL,TOTNES,TQ9  6ST,0,284788,57289,-3.621406966,50.40355925,0,3520,Academy Lease(Out),Land,Primary school
69101,STOKEINTEIGNHEAD SCHOOL, ,SCHOOL ROAD,NEWTON ABBOT,TQ12 4QE,10032957363,291617,70415,-3.529139838,50.5228734,660.3,1866,Freehold Asset,Land and Buildings,Primary school
69201,STOKENHAM AREA PRIMARY SCHOOL, , ,KINGSBRIDGE,TQ7  2SJ,10008914000,280292,42914,-3.680085909,50.27342313,1436.9,18079,Freehold Asset,Land and Buildings,Primary school
69301,HAZELDOWN SCHOOL, ,MAUDLIN DRIVE,TEIGNMOUTH,TQ14 8SE,1.00041E+11,293649,74682,-3.501699692,50.56161047,1878.2,13621,Freehold Asset,Land and Buildings,Primary school
69501,TEIGNMOUTH COMMUNITY SCHOOL, ,MILL LANE,TEIGNMOUTH,TQ14 9BB,1.00041E+11,292792,73785,-3.513537892,50.55338907,1964,16458,Academy Lease(Out),Land and Buildings,Primary school
70301,THE GROVE PRIMARY SCHOOL, ,THE GROVE,TOTNES,TQ9  5ED,1.00041E+11,280193,60246,-3.686988473,50.42922448,1728.5,6395,Freehold Asset,Land and Buildings,Primary school
70401,WIDECOMBE IN THE MOOR PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,NEWTON ABBOT,TQ13 7TB,10032962537,271681,76586,-3.81239835,50.57431488,591.5,2403,Academy Lease(Out),Land and Buildings,Primary school
70402,WIDECOMBE IN THE MOOR PRIMARY SCHOOL-PLAYING FIELD, , ,NEWTON ABBOT,TQ13 7TB,0,271783,76641,-3.810977415,50.5748317,0,3557,Academy Lease(Out),Land,Primary school
71001,BRADLEY BARTON PRIMARY SCHOOL & NURSERY UNIT, ,OGWELL MILL ROAD,NEWTON ABBOT,TQ12 1PR,1.00041E+11,284509,71329,-3.629665484,50.52973065,2298.1,13862,Freehold Asset,Land and Buildings,Primary school
71201,BERE ALSTON PRIMARY SCHOOL, , ,YELVERTON,PL20 7AU,10001324002,244385,66984,-4.193649561,50.48138334,1493.1,10100,Mixed Tenure Asset,Land and Buildings,Primary school
71501,ERMINGTON PRIMARY SCHOOL, , ,IVYBRIDGE,PL21 9NH,2.00002E+11,263833,53066,-3.914620694,50.36111532,920.1,5405,Freehold Asset,Land and Buildings,Primary school
71601,GULWORTHY PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,TAVISTOCK,PL19 8JA,10001324112,244747,72768,-4.190955918,50.53346285,391.9,1810,Freehold Asset,Land and Buildings,Primary school
71602,GULWORTHY PRIMARY SCHOOL-PLAYING FIELD & CAR PARK, , ,TAVISTOCK,PL19 8JA,0,244656,72764,-4.192237458,50.53340274,0,7739,Freehold Asset,Land,Primary school
71701,HATHERLEIGH COMMUNITY PRIMARY SCHOOL, ,SOUTH STREET,OKEHAMPTON,EX20 3JB,1.00041E+11,254168,104188,-4.070492216,50.8182887,1309.6,8512,Freehold Asset,Land and Buildings,Primary school
71801,HIGHAMPTON COMMUNITY PRIMARY SCHOOL, , ,BEAWORTHY,EX21 5LE,10001330442,248813,104531,-4.146606804,50.81999785,202.5,3088,Freehold Asset,Land and Buildings,Primary school
71901,HOLBETON SCHOOL-MAIN SCHOOL SITE, , ,PLYMOUTH,PL8  1LT,10008916211,261481,50157,-3.946601941,50.3344171,661.3,3258,Mixed Tenure Asset,Land and Buildings,Primary school
71902,HOLBETON SCHOOL-VILLAGE HALL, , ,PLYMOUTH,PL8  1LT,10008909372,261515,50242,-3.946155659,50.33518917,309,256,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
71903,HOLBETON SCHOOL-BRENT HILL SPORTS FIELD, , ,PLYMOUTH,PL8  1LT,0,261559,50390,-3.945592054,50.3365299,0,11673,Leashold Asset,Land,Primary school
72101,THE ERME PRIMARY SCHOOL, ,STATION ROAD,IVYBRIDGE,PL21 0AJ,1.00041E+11,263569,56468,-3.919564673,50.3916354,1108.7,1970,Leashold Asset,Land and Buildings,Primary school
72201,MANOR PRIMARY SCHOOL, ,MANOR WAY,IVYBRIDGE,PL21 9BG,2.00003E+11,263200,56096,-3.924617923,50.38820568,2154.7,14049,Freehold Asset,Land and Buildings,Primary school
72601,MILTON ABBOT SCHOOL, , ,TAVISTOCK,PL19 0PS,10001323680,241084,78988,-4.245262763,50.58837854,700,14005,Freehold Asset,Land and Buildings,Primary school
72901,PRINCETOWN PRIMARY, ,TAVISTOCK ROAD,YELVERTON,PL20 6QE,1.00041E+11,258932,73610,-3.991228769,50.54462481,761.6,4441,Leashold Asset,Land and Buildings,Primary school
73001,SHAUGH PRIOR PRIMARY SCHOOL, , ,PLYMOUTH,PL7  5HA,10008914894,254337,63037,-4.051922405,50.44846505,344.7,4419,Freehold Asset,Land and Buildings,Primary school
73101,SOUTH TAWTON PRIMARY SCHOOL-MAIN SCHOOL SITE, ,TAWTON LANE,OKEHAMPTON,EX20 2LG,10001328376,265113,93636,-3.911323077,50.72609431,550,1263,Academy Lease(Out),Land and Buildings,Primary school
73102,SOUTH TAWTON PRIMARY SCHOOL-PARK MEADOW PLAYING FIELD, ,TAWTON LANE,OKEHAMPTON,EX20 2LG,0,265190,93676,-3.910247274,50.72647173,511.8,6818,Academy Lease(Out),Land and Buildings,Primary school
73301,MARY TAVY AND BRENTOR COMMUNITY PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,TAVISTOCK,PL19 9PR,10001326114,250683,79094,-4.109785887,50.59186563,462.4,1098,Mixed Tenure Asset,Land and Buildings,Primary school
73302,MARY TAVY AND BRENTOR COMMUNITY PRIMARY SCHOOL-NEW SCHOOL SITE (BIS 2891), , ,TAVISTOCK,PL19 9PR,0,250461,79678,-4.113155469,50.59705766,0,22205,Freehold Asset,Land,Primary school
73501,WEMBURY PRIMARY SCHOOL, ,KNIGHTON ROAD,PLYMOUTH,PL9  0EB,1.00041E+11,252805,49558,-4.068209684,50.32692877,1276.1,16788,Academy Lease(Out),Land and Buildings,Primary school
81501,STOWFORD PRIMARY SCHOOL, ,EXETER ROAD,IVYBRIDGE,PL21 0BG,1.00041E+11,264165,56474,-3.911186177,50.39182737,1968.8,14077,Academy Lease(Out),Land and Buildings,Primary school
81601,UGBOROUGH PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,IVYBRIDGE,PL21 0NJ,10008911877,267679,55921,-3.861577911,50.38765778,728.9,9473,Freehold Asset,Land and Buildings,Primary school
81602,UGBOROUGH PRIMARY SCHOOL-VILLAGE HALL, , ,IVYBRIDGE,PL21 0NJ,1.00041E+11,267688,55860,-3.86142989,50.38711145,173,146,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
81902,BRANSCOMBE CHURCH OF ENGLAND PRIMARY SCHOOL-VILLAGE HALL, , ,SEATON,EX12 3DA,10000275443,319751,88735,-3.136265057,50.69214498,457,387,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
82002,BROADHEMBURY CHURCH OF ENGLAND PRIMARY-WOOD LANE PLAYING FIELD, , ,HONITON,EX14 3ND,0,310016,104902,-3.27802526,50.83608425,0,2917,Other - Memo of Arrangement / User Agreement,Land,Primary school
82004,BROADHEMBURY CHURCH OF ENGLAND PRIMARY - ADJACENT PLAYING FIELD, , ,HONITON,EX14 3ND,0,310196,104633,-3.275403501,50.83369356,0,6294,Licenced(In),Land,Primary school
82102,BURLESCOMBE CHURCH OF ENGLAND PRIMARY SCHOOL-PARISH GROUND BRAY CLOSE, , ,TIVERTON,EX16 7JH,10002165500,307114,116939,-3.322291372,50.94385097,0,5760,Other - Memo of Arrangement / User Agreement,Land,Primary school
82301,ST LEONARDS C OF E PRIMARY SCHOOL, ,ST LEONARDS ROAD,EXETER,EX2  4NQ,1.00041E+11,292730,91902,-3.519656849,50.71626194,3198.4,24258,Academy Lease(Out),Land and Buildings,Primary school
82401,ST DAVIDS CHURCH OF ENGLAND PRIMARY SCHOOL EXETER, ,DINHAM ROAD,EXETER,EX4  4EE,1.00041E+11,291575,92755,-3.536263861,50.72371643,722.7,3669,Academy Lease(Out),Land and Buildings,Primary school
82601,LITTLEHAM CHURCH OF ENGLAND PRIMARY SCHOOL, ,LITTLEDOWN CLOSE,EXMOUTH,EX8  2QY,1.00041E+11,302643,81241,-3.376462118,50.62215252,1204.6,19248,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
82701,WITHYCOMBE RALEIGH CHURCH OF ENGLAND PRIMARY SCHOOL, ,WITHYCOMBE VILLAGE ROAD,EXMOUTH,EX8  3BA,1.00041E+11,301098,82091,-3.398525633,50.62953495,3446.1,19959,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
83001,LYMPSTONE CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, ,SCHOOL HILL,EXMOUTH,EX8  5JY,1.00041E+11,299135,84439,-3.426913629,50.65030951,723.1,3195,Leashold Asset,Land and Buildings,Primary school
83002,LYMPSTONE CHURCH OF ENGLAND PRIMARY SCHOOL-VILLAGE HALL, ,SCHOOL HILL,EXMOUTH,EX8  5JY,1.00041E+11,299224,84355,-3.425632121,50.64956967,226,507,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
83003,LYMPSTONE PRIMARY SCHOOL CANDY'S FIELD LYMPSTONE CHURCH OF ENGLAND PRIMARY SCHOOL,LYMPSTONE CHURCH OF ENGLAND PRIMARY SCHOOL,SCHOOL HILL,EXMOUTH,8X8 5JY,0,299170,84370,-3.426399866,50.64969519,0,17072,Other - Memo of Arrangement / User Agreement,Primary School,Primary school
83101,OFFWELL CHURCH OF ENGLAND PRIMARY SCHOOL, , ,HONITON,EX14 9SA,10000275605,319484,99668,-3.142434573,50.79041641,384.5,2048,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
83202,PAYHEMBURY CHURCH OF ENGLAND PRIMARY SCHOOL-PLAYING FIELD SITE, , ,HONITON,EX14 3HT,0,308778,101634,-3.294790568,50.80650697,239.5,7469,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
83204,PAYHEMBURY CHURCH OF ENGLAND PRIMARY SCHOOL-VILLAGE HALL SITE, , ,HONITON,EX14 3HT,10000251347,308810,101670,-3.294345434,50.8068357,326.5,956,Other - Memo of Arrangement / User Agreement,Land and Buildings,Primary school
83302,PLYMTREE CHURCH OF ENGLAND PRIMARY SCHOOL-PARISH PLAYING FIELD, , ,CULLOMPTON,EX15 2JU,10000249985,305551,103045,-3.340944188,50.81867618,0,12060,Other - Memo of Arrangement / User Agreement,Land,Primary school
83601,SIDBURY CHURCH OF ENGLAND PRIMARY SCHOOL, ,CHURCH STREET,SIDMOUTH,EX10 0SB,1.00041E+11,314008,91779,-3.218271818,50.71869485,688,5641,Academy Lease(Out),Land and Buildings,Primary school
83801,SILVERTON CHURCH OF ENGLAND PRIMARY SCHOOL, ,COACH ROAD,EXETER,EX5  4JY,1.00041E+11,295986,103247,-3.476755068,50.81885286,844,12129,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
83901,STOCKLAND CHURCH OF ENGLAND PRIMARY SCHOOL, , ,HONITON,EX14 9EF,10000265562,324638,104428,-3.070296798,50.8339115,425,7875,Academy Lease(Out),Land and Buildings,Primary school
84001,STOKE CANON CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,EXETER,EX5  4AS,10000267132,293979,97953,-3.503711033,50.77089315,799,2056,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
84002,STOKE CANON CHURCH OF ENGLAND PRIMARY SCHOOL-RIVER CLOSE DETACHED PLAYING FIELD, , ,EXETER,EX5  4AS,10000251653,293646,97702,-3.508359689,50.76857556,0,5315,Freehold Asset,Land,Primary school
84101,THORVERTON CHURCH OF ENGLAND PRIMARY SCHOOL, ,SCHOOL LANE,EXETER,EX5  5NR,1.00041E+11,292499,102023,-3.525885187,50.80721167,629.2,4162,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
84302,BERRYNARBOR CHURCH OF ENGLAND PRIMARY SCHOOL-BERRYNARBOR PARISH HALL SITE, , ,ILFRACOMBE,EX34 9SE,10012101276,256016,146578,-4.061095909,51.19973073,99.1,359,Leashold Asset,Land and Buildings,Primary school
84303,BERRYNARBOR CHURCH OF ENGLAND PRIMARY SCHOOL-PLAYGROUND SITE, , ,ILFRACOMBE,EX34 9SE,0,255987,146606,-4.061521985,51.19997506,0,1033,Other - Memo of Arrangement / User Agreement,Land,Primary school
84304,BERRYNARBOR CHURCH OF ENGLAND PRIMARY SCHOOL-RECREATION FIELD, , ,ILFRACOMBE,EX34 9SE,10091208996,255799,146688,-4.064244252,51.20066457,0,1051,Other - Memo of Arrangement / User Agreement,Land,Primary school
84601,LAND REMAINING AT BURRINGTON CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,UMBERLEIGH,EX37 9JG,10012097873,263812,116794,-3.938351455,50.93394436,328.5,1297,Freehold Asset,Land,Surplus property / land
84602,LAND REMAINING AT BURRINGTON CHURCH OF ENGLAND PRIMARY SCHOOL-PLAYING FIELD, , ,UMBERLEIGH,EX37 9JG,10091209116,263797,116869,-3.938592854,50.93461494,0,7284,Freehold Asset,Land,Surplus property / land
84701,GEORGEHAM C of E (VC) PRIMARY SCHOOL, , ,BRAUNTON,EX33 1JT,10012097240,246224,139867,-4.19828846,51.13687111,739.9,5244,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
84802,GOODLEIGH CHURCH OF ENGLAND PRIMARY SCHOOL-TEMP CLASSROOM SITE, , ,BARNSTAPLE,EX32 7NR,10090333791,259817,134174,-4.001891706,51.08919468,192.4,1405,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
84803,GOODLEIGH CHURCH OF ENGLAND PRIMARY SCHOOL-DETACHED PLAYING FIELD, , ,BARNSTAPLE,EX32 7NR,10091209048,260181,134511,-3.996827447,51.09231239,0,2892,Other - Memo of Arrangement / User Agreement,Land,Primary school
85202,HOLYWELL CHURCH OF ENGLAND PRIMARY SCHOOL-LEASED PLAYING FIELD, , ,BARNSTAPLE,EX31 3HZ,0,255275,130013,-4.065043989,51.05067019,0,1528,Leashold Asset,Land,Primary school
85301,ILFRACOMBE CHURCH OF ENGLAND JUNIOR SCHOOL, ,PRINCESS AVENUE,ILFRACOMBE,EX34 9LW,1.00041E+11,252006,147339,-4.118770447,51.20554487,3017.2,11738,Freehold Asset,Land and Buildings,Primary school
85401,PARRACOMBE CHURCH OF ENGLAND PRIMARY SCHOOL, , ,BARNSTAPLE,EX31 4QJ,10000487648,267072,144870,-3.90229696,51.18705918,296.8,1710,Other - Church Owned with DCC Freehold of Playing Field,Land and Buildings,Primary school
85601,WITHERIDGE CHURCH OF ENGLAND PRIMARY SCHOOL, ,FORE STREET,TIVERTON,EX16 8AH,1.00041E+11,280694,114231,-3.697353432,50.91464484,680.32,9874,Academy Lease(Out),Land and Buildings,Primary school
86001,BERRY POMEROY PAROCHIAL CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,TOTNES,TQ9  6LH,10008911658,282967,61291,-3.64827176,50.43917911,451,4803,Leashold Asset,Land and Buildings,Primary school
86002,BERRY POMEROY PAROCHIAL CHURCH OF ENGLAND PRIMARY SCHOOL-VILLAGE HALL, , ,TOTNES,TQ9  6LH,10008911660,282957,61263,-3.648403791,50.43892538,123.9,340,Licenced(In),Land and Buildings,Primary school
86101,BLACKPOOL CHURCH OF ENGLAND PRIMARY SCHOOL-MAIN SCHOOL SITE, , ,NEWTON ABBOT,TQ12 6JB,10032961709,281246,74093,-3.676569205,50.553926,1884,5774,Academy Lease(Out),Land and Buildings,Primary school
86102,BLACKPOOL CHURCH OF ENGLAND PRIMARY SCHOOL-SPORTS FIELD OVER ROAD, , ,NEWTON ABBOT,TQ12 6JB,0,281311,74165,-3.675674906,50.55458649,21,8317,Academy Lease(Out),Land and Buildings,Primary school
86401,CHUDLEIGH LIBRARY, ,MARKET WAY,NEWTON ABBOT,TQ13 0HL,10032955375,286738,79620,-3.600749948,50.60470624,150,189,Leasehold Asset Leased(Out),Land and Buildings,Library
